Period,Code,Sex,Age group,Healthy Life Expectancy (HLE) _,HLE Lower CI_,HLE Upper CI_,TransformationType
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000006,M,45-49,24.64849,24.21925,25.07773,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000006,M,50-54,20.71094,20.29245,21.12943,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000006,M,55-59,17.0123,16.60595,17.41864,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000006,M,60-64,13.62954,13.2385,14.02059,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000006,M,65-69,10.59775,10.21748,10.97801,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000006,M,70-74,7.82456,7.44785,8.20127,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000006,M,75-79,5.44231,5.06955,5.81506,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000006,M,80-84,3.55393,3.21039,3.89747,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000006,M,85-89,2.23185,1.95045,2.51326,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000006,M,90plus,1.40849,1.14826,1.66872,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000006,F,lessthan1,65.46404,64.90601,66.02208,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000006,F,01-04,64.73515,64.17565,65.29466,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000006,F,05-09,61.01508,60.46046,61.56971,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000006,F,10-14,56.35578,55.80934,56.90221,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000006,F,15-19,51.72526,51.18758,52.26294,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000006,F,20-24,47.19975,46.67268,47.72682,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000006,F,25-29,42.76355,42.24914,43.27796,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000006,F,30-34,38.373,37.86933,38.87667,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000006,F,35-39,34.05163,33.55785,34.54542,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000006,F,40-44,29.84427,29.36158,30.32697,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000006,F,45-49,25.785,25.31289,26.25711,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000006,F,50-54,21.89305,21.43238,22.35371,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000006,F,55-59,18.20637,17.75767,18.65508,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000006,F,60-64,14.76659,14.33038,15.20279,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000006,F,65-69,11.51415,11.08917,11.93913,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000006,F,70-74,8.541,8.12121,8.96078,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000006,F,75-79,5.99166,5.58243,6.40089,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000006,F,80-84,3.9656,3.58924,4.34196,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000006,F,85-89,2.52336,2.21119,2.83554,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000006,F,90plus,1.59482,1.30184,1.88779,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000007,M,lessthan1,64.11374,63.64639,64.5811,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000007,M,01-04,63.39334,62.92441,63.86226,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000007,M,05-09,59.60995,59.14396,60.07594,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000007,M,10-14,54.88025,54.41955,55.34094,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000007,M,15-19,50.161,49.70616,50.61585,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000007,M,20-24,45.52306,45.07438,45.97173,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000007,M,25-29,40.96086,40.51818,41.40353,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000007,M,30-34,36.42157,35.98366,36.85947,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000007,M,35-39,31.96348,31.53154,32.39543,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000007,M,40-44,27.66483,27.23818,28.09147,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000007,M,45-49,23.60046,23.18095,24.01997,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000007,M,50-54,19.80053,19.38822,20.21284,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000007,M,55-59,16.28183,15.87876,16.6849,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000007,M,60-64,13.08871,12.69746,13.47995,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000007,M,65-69,10.20705,9.82523,10.58886,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000007,M,70-74,7.65979,7.28326,8.03632,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000007,M,75-79,5.54979,5.17429,5.92529,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000007,M,80-84,3.85458,3.49111,4.21805,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000007,M,85-89,2.59336,2.28233,2.90438,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000007,M,90plus,1.77025,1.45631,2.0842,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000007,F,lessthan1,64.11121,63.60346,64.61897,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000007,F,01-04,63.34944,62.8404,63.85847,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000007,F,05-09,59.58789,59.08275,60.09304,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000007,F,10-14,54.87297,54.37461,55.37134,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000007,F,15-19,50.18058,49.68984,50.67132,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000007,F,20-24,45.58306,45.10186,46.06426,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000007,F,25-29,41.05431,40.57966,41.52896,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000007,F,30-34,36.54687,36.07734,37.01641,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000007,F,35-39,32.1398,31.67412,32.60547,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000007,F,40-44,27.91028,27.44991,28.37065,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000007,F,45-49,23.91774,23.46371,24.37176,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000007,F,50-54,20.17352,19.72767,20.61936,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000007,F,55-59,16.69497,16.25814,17.13181,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000007,F,60-64,13.46934,13.04432,13.89435,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000007,F,65-69,10.46135,10.04798,10.87472,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000007,F,70-74,7.79368,7.38888,8.19848,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000007,F,75-79,5.57408,5.17851,5.96966,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000007,F,80-84,3.79698,3.436,4.15795,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000007,F,85-89,2.48824,2.1822,2.79428,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000007,F,90plus,1.62249,1.323,1.92198,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000008,M,lessthan1,65.94367,65.52909,66.35826,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000008,M,01-04,65.21413,64.79827,65.62998,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000008,M,05-09,61.42159,61.00835,61.83482,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000008,M,10-14,56.67107,56.26259,57.07955,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000008,M,15-19,51.95284,51.54979,52.35588,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000008,M,20-24,47.32169,46.92477,47.71861,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000008,M,25-29,42.79261,42.40444,43.18077,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000008,M,30-34,38.34482,37.96601,38.72363,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000008,M,35-39,33.99879,33.62866,34.36892,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000008,M,40-44,29.77478,29.4139,30.13567,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000008,M,45-49,25.70168,25.34896,26.0544,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000008,M,50-54,21.80747,21.46248,22.15247,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000008,M,55-59,18.13962,17.80317,18.47606,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000008,M,60-64,14.74302,14.41694,15.0691,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000008,M,65-69,11.66222,11.34297,11.98148,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000008,M,70-74,8.86595,8.54786,9.18403,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000008,M,75-79,6.44043,6.12005,6.76081,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000008,M,80-84,4.4309,4.12559,4.73622,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000008,M,85-89,2.91239,2.65548,3.1693,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000008,M,90plus,1.85629,1.61022,2.10236,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000008,F,lessthan1,66.66323,66.20759,67.11888,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000008,F,01-04,65.90277,65.44602,66.35952,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000008,F,05-09,62.14562,61.69187,62.59937,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000008,F,10-14,57.45344,57.00501,57.90187,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000008,F,15-19,52.79207,52.34971,53.23442,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000008,F,20-24,48.26522,47.83098,48.69946,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000008,F,25-29,43.85976,43.43561,44.28391,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000008,F,30-34,39.48993,39.07551,39.90434,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000008,F,35-39,35.14624,34.73934,35.55314,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000008,F,40-44,30.89496,30.49579,31.29412,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000008,F,45-49,26.78138,26.38897,27.17379,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000008,F,50-54,22.8193,22.43353,23.20507,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000008,F,55-59,19.0639,18.68547,19.44232,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000008,F,60-64,15.5127,15.14207,15.88334,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000008,F,65-69,12.12233,11.75679,12.48788,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000008,F,70-74,8.97669,8.61254,9.34083,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000008,F,75-79,6.24799,5.88397,6.61202,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000008,F,80-84,4.09262,3.76052,4.42472,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000008,F,85-89,2.59814,2.32187,2.87441,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000008,F,90plus,1.69184,1.42806,1.95562,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,M,lessthan1,64.68981,64.2004,65.17922,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,M,01-04,64.00464,63.51355,64.49573,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,M,05-09,60.27416,59.78738,60.76094,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,M,10-14,55.58454,55.10531,56.06377,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,M,15-19,50.93093,50.45994,51.40192,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,M,20-24,46.36311,45.90104,46.82518,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,M,25-29,41.90068,41.45155,42.3498,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,M,30-34,37.51557,37.08444,37.9467,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,M,35-39,33.23335,32.81399,33.6527,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,M,40-44,29.07801,28.67381,29.48221,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,M,45-49,25.08903,24.69821,25.47986,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,M,50-54,21.28006,20.90036,21.65975,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,M,55-59,17.67293,17.30451,18.04134,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,M,60-64,14.34739,13.99269,14.7021,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,M,65-69,11.31324,10.96745,11.65903,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,M,70-74,8.53789,8.19586,8.87991,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,M,75-79,6.14742,5.80279,6.49205,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,M,80-84,4.16042,3.83283,4.48801,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,M,85-89,2.69181,2.41991,2.96371,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,M,90plus,1.69102,1.43743,1.94462,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,F,lessthan1,65.46112,64.93944,65.9828,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,F,01-04,64.73442,64.21147,65.25736,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,F,05-09,61.05737,60.53997,61.57477,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,F,10-14,56.45427,55.94619,56.96235,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,F,15-19,51.88223,51.38413,52.38032,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,F,20-24,47.43549,46.94986,47.92112,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,F,25-29,43.10611,42.63795,43.57427,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,F,30-34,38.8244,38.37049,39.27831,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,F,35-39,34.57267,34.13064,35.01469,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,F,40-44,30.41455,29.986,30.84309,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,F,45-49,26.39601,25.97815,26.81386,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,F,50-54,22.54345,22.13727,22.94963,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,F,55-59,18.84099,18.44597,19.23602,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,F,60-64,15.367,14.98422,15.74978,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,F,65-69,12.01858,11.6445,12.39265,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,F,70-74,8.89701,8.5289,9.26513,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,F,75-79,6.17372,5.81,6.53743,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,F,80-84,4.06264,3.7384,4.38689,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,F,85-89,2.58088,2.31289,2.84887,HLE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,F,90plus,1.66554,1.41389,1.91718,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,M,lessthan1,59.63449,59.05646,60.21252,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,M,01-04,58.91343,58.33332,59.49353,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,M,05-09,55.13609,54.55953,55.71264,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,M,10-14,50.42199,49.85259,50.99139,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,M,15-19,45.77418,45.21312,46.33524,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,M,20-24,41.2221,40.67032,41.77389,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,M,25-29,36.81106,36.27158,37.35054,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,M,30-34,32.53699,32.00933,33.06466,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,M,35-39,28.42594,27.91314,28.93875,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,M,40-44,24.50342,24.00589,25.00095,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,M,45-49,20.76582,20.28517,21.24646,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,M,50-54,17.20759,16.7426,17.67259,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,M,55-59,13.91413,13.46542,14.36284,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,M,60-64,10.97636,10.54386,11.40886,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,M,65-69,8.47295,8.04996,8.89594,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,M,70-74,6.24711,5.82066,6.67356,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,M,75-79,4.36254,3.91953,4.80556,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,M,80-84,2.91003,2.47001,3.35005,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,M,85-89,1.85262,1.49584,2.2094,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,M,90plus,1.18867,0.85766,1.51967,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,F,lessthan1,60.53207,59.93183,61.1323,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,F,01-04,59.79143,59.18956,60.39329,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,F,05-09,56.08026,55.48371,56.67681,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,F,10-14,51.45039,50.86367,52.03712,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,F,15-19,46.88506,46.30972,47.4604,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,F,20-24,42.41325,41.85126,42.97525,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,F,25-29,38.03304,37.48264,38.58344,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,F,30-34,33.78139,33.2458,34.31698,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,F,35-39,29.68756,29.16726,30.20786,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,F,40-44,25.76934,25.26677,26.27191,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,F,45-49,22.01781,21.53164,22.50398,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,F,50-54,18.49748,18.02785,18.9671,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,F,55-59,15.19538,14.74038,15.65039,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,F,60-64,12.18423,11.74444,12.62402,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,F,65-69,9.46802,9.04149,9.89455,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,F,70-74,7.03771,6.61905,7.45637,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,F,75-79,5.00059,4.58415,5.41703,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,F,80-84,3.32979,2.95335,3.70623,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,F,85-89,2.0665,1.76115,2.37185,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,F,90plus,1.22292,0.94133,1.50451,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,M,lessthan1,60.90739,60.49857,61.31621,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,M,01-04,60.25531,59.84483,60.66578,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,M,05-09,56.56168,56.15542,56.96794,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,M,10-14,51.94273,51.54398,52.34147,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,M,15-19,47.36886,46.97833,47.75938,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,M,20-24,42.8842,42.50266,43.26574,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,M,25-29,38.50917,38.13628,38.88205,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,M,30-34,34.23128,33.86827,34.59429,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,M,35-39,30.07698,29.72273,30.43123,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,M,40-44,26.09828,25.75369,26.44287,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,M,45-49,22.32069,21.98706,22.65432,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,M,50-54,18.74307,18.42081,19.06533,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,M,55-59,15.40834,15.09606,15.72062,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,M,60-64,12.3873,12.08559,12.689,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,M,65-69,9.7092,9.4148,10.00361,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,M,70-74,7.28225,6.98827,7.57623,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,M,75-79,5.23801,4.93762,5.5384,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,M,80-84,3.59281,3.31077,3.87486,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,M,85-89,2.39876,2.16241,2.63511,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,M,90plus,1.59919,1.37197,1.8264,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,F,lessthan1,61.89529,61.45989,62.3307,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,F,01-04,61.21105,60.77407,61.64803,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,F,05-09,57.49841,57.0651,57.93171,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,F,10-14,52.86697,52.44044,53.29351,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,F,15-19,48.2941,47.87543,48.71277,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,F,20-24,43.81184,43.40231,44.22137,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,F,25-29,39.41166,39.01235,39.81097,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,F,30-34,35.12402,34.73316,35.51488,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,F,35-39,30.98039,30.59745,31.36333,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,F,40-44,27.00897,26.63582,27.38212,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,F,45-49,23.21959,22.8571,23.58208,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,F,50-54,19.62702,19.27445,19.97959,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,F,55-59,16.25256,15.90999,16.59512,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,F,60-64,13.14169,12.80943,13.47395,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,F,65-69,10.324,9.99901,10.64899,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,F,70-74,7.79835,7.47724,8.11945,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,F,75-79,5.62893,5.3087,5.94916,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,F,80-84,3.83569,3.54041,4.13097,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,F,85-89,2.46654,2.22024,2.71283,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,F,90plus,1.50606,1.2741,1.73802,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000003,M,lessthan1,61.3083,60.82576,61.79084,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000003,M,01-04,60.61634,60.13188,61.10079,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000003,M,05-09,56.84621,56.3648,57.32762,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000003,M,10-14,52.1433,51.66814,52.61845,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000003,M,15-19,47.4976,47.02999,47.9652,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000003,M,20-24,42.96689,42.50794,43.42583,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000003,M,25-29,38.56134,38.11828,39.0044,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000003,M,30-34,34.2799,33.84633,34.71347,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000003,M,35-39,30.13656,29.7153,30.55782,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000003,M,40-44,26.17134,25.76205,26.58063,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000003,M,45-49,22.37407,21.97848,22.76967,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000003,M,50-54,18.76358,18.3793,19.14787,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000003,M,55-59,15.37358,15.00362,15.74353,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000003,M,60-64,12.31712,11.96035,12.67389,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000003,M,65-69,9.59702,9.25473,9.93931,HLE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000003,M,70-74,7.16805,6.82845,7.50766,HLE
