Period,Code,Sex,Age group,Life Expectancy (LE)_,LE Lower CI_,LE Upper CI_,TransformationType
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000007,M,25-29,54.92846,54.84748,55.00945,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000007,M,30-34,50.05527,49.97475,50.1358,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000007,M,35-39,45.19464,45.11455,45.27472,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000007,M,40-44,40.40753,40.32813,40.48694,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000007,M,45-49,35.72684,35.64838,35.8053,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000007,M,50-54,31.14372,31.06641,31.22103,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000007,M,55-59,26.70805,26.63232,26.78379,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000007,M,60-64,22.50384,22.4304,22.57729,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000007,M,65-69,18.53821,18.46686,18.60955,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000007,M,70-74,14.85441,14.78599,14.92282,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000007,M,75-79,11.57956,11.51301,11.6461,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000007,M,80-84,8.70912,8.64136,8.77688,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000007,M,85-89,6.41068,6.33374,6.48761,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000007,M,90plus,4.87062,4.75809,4.98316,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000007,F,lessthan1,83.35964,83.27642,83.44286,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000007,F,01-04,82.71979,82.64006,82.79951,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000007,F,05-09,78.77447,78.69533,78.85362,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000007,F,10-14,73.81272,73.73404,73.8914,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000007,F,15-19,68.84641,68.76814,68.92468,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000007,F,20-24,63.89529,63.81754,63.97305,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000007,F,25-29,58.95867,58.88136,59.03599,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000007,F,30-34,54.01388,53.9368,54.09096,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000007,F,35-39,49.09865,49.02192,49.17539,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000007,F,40-44,44.21961,44.1434,44.29582,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000007,F,45-49,39.42091,39.34549,39.49632,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000007,F,50-54,34.70651,34.63215,34.78087,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000007,F,55-59,30.10291,30.03012,30.1757,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000007,F,60-64,25.64252,25.57192,25.71313,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000007,F,65-69,21.3578,21.28953,21.42608,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000007,F,70-74,17.2659,17.20078,17.33102,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000007,F,75-79,13.51291,13.451,13.57481,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000007,F,80-84,10.1614,10.10143,10.22137,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000007,F,85-89,7.36642,7.30394,7.4289,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000007,F,90plus,5.29735,5.21737,5.37733,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000008,M,lessthan1,79.85564,79.78141,79.92986,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000008,M,01-04,79.18239,79.11213,79.25266,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000008,M,05-09,75.22226,75.15249,75.29204,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000008,M,10-14,70.255,70.18563,70.32436,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000008,M,15-19,65.28745,65.21843,65.35646,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000008,M,20-24,60.38118,60.31305,60.44931,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000008,M,25-29,55.53724,55.47055,55.60393,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000008,M,30-34,50.70572,50.64048,50.77097,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000008,M,35-39,45.8785,45.81459,45.9424,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000008,M,40-44,41.10235,41.03982,41.16488,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000008,M,45-49,36.38367,36.32245,36.4449,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000008,M,50-54,31.73887,31.67901,31.79873,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000008,M,55-59,27.22373,27.1657,27.28176,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000008,M,60-64,22.94934,22.89387,23.00481,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000008,M,65-69,18.87021,18.81668,18.92374,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000008,M,70-74,15.03816,14.98709,15.08924,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000008,M,75-79,11.56202,11.51334,11.6107,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000008,M,80-84,8.55389,8.50597,8.60182,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000008,M,85-89,6.11511,6.06285,6.16737,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000008,M,90plus,4.46547,4.39012,4.54081,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000008,F,lessthan1,83.56725,83.49763,83.63688,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000008,F,01-04,82.83768,82.77199,82.90338,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000008,F,05-09,78.89109,78.82618,78.956,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000008,F,10-14,73.91808,73.85359,73.98258,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000008,F,15-19,68.94235,68.87818,69.00652,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000008,F,20-24,63.99474,63.93117,64.0583,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000008,F,25-29,59.06263,58.99981,59.12545,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000008,F,30-34,54.14639,54.0844,54.20838,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000008,F,35-39,49.25102,49.18995,49.31208,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000008,F,40-44,44.39476,44.33471,44.45482,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000008,F,45-49,39.59782,39.53887,39.65676,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000008,F,50-54,34.87166,34.81402,34.92931,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000008,F,55-59,30.26409,30.20836,30.31983,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000008,F,60-64,25.77605,25.72267,25.82943,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000008,F,65-69,21.43296,21.38161,21.48431,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000008,F,70-74,17.26788,17.21923,17.31653,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000008,F,75-79,13.40546,13.35997,13.45095,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000008,F,80-84,9.94404,9.90111,9.98698,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000008,F,85-89,7.10181,7.05861,7.14501,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000008,F,90plus,4.99692,4.94257,5.05127,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000009,M,lessthan1,79.61435,79.5201,79.70861,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000009,M,01-04,78.94568,78.85715,79.03421,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000009,M,05-09,75.00714,74.9197,75.09459,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000009,M,10-14,70.04538,69.95863,70.13214,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000009,M,15-19,65.07835,64.99208,65.16461,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000009,M,20-24,60.17721,60.09219,60.26222,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000009,M,25-29,55.34294,55.25986,55.42603,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000009,M,30-34,50.53286,50.45201,50.61372,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000009,M,35-39,45.75083,45.67247,45.82918,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000009,M,40-44,41.01342,40.93749,41.08936,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000009,M,45-49,36.34012,36.26644,36.4138,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000009,M,50-54,31.71819,31.6467,31.78969,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000009,M,55-59,27.23744,27.16884,27.30604,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000009,M,60-64,22.94318,22.87806,23.0083,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000009,M,65-69,18.82146,18.7589,18.88403,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000009,M,70-74,14.98279,14.92331,15.04226,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000009,M,75-79,11.49252,11.43628,11.54876,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000009,M,80-84,8.41789,8.36324,8.47254,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000009,M,85-89,5.98784,5.92912,6.04656,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000009,M,90plus,4.25313,4.16901,4.33725,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000009,F,lessthan1,83.54931,83.46259,83.63603,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000009,F,01-04,82.81377,82.73261,82.89493,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000009,F,05-09,78.86036,78.78021,78.94051,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000009,F,10-14,73.88725,73.80769,73.96681,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000009,F,15-19,68.91487,68.83583,68.99392,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000009,F,20-24,63.97383,63.89572,64.05195,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000009,F,25-29,59.03579,58.95858,59.11301,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000009,F,30-34,54.13145,54.0556,54.2073,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000009,F,35-39,49.23992,49.16556,49.31428,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000009,F,40-44,44.39007,44.3173,44.46283,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000009,F,45-49,39.60172,39.53065,39.67279,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000009,F,50-54,34.88471,34.81558,34.95384,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000009,F,55-59,30.29422,30.22786,30.36059,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000009,F,60-64,25.79224,25.72888,25.8556,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000009,F,65-69,21.43469,21.3739,21.49549,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000009,F,70-74,17.27505,17.21761,17.33249,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000009,F,75-79,13.37658,13.32312,13.43005,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000009,F,80-84,9.88359,9.8335,9.93368,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000009,F,85-89,7.01162,6.96167,7.06157,LE
gregorian-interval/2009-03-31T00:00:00/P3Y,E12000009,F,90plus,4.86441,4.80169,4.92712,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000001,M,lessthan1,77.72944,77.59508,77.8638,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000001,M,01-04,77.05913,76.93225,77.18602,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000001,M,05-09,73.10812,72.98237,73.23387,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000001,M,10-14,68.12648,68.00116,68.25179,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000001,M,15-19,63.16513,63.04062,63.28963,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000001,M,20-24,58.25878,58.13581,58.38175,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000001,M,25-29,53.42561,53.30489,53.54634,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000001,M,30-34,48.63689,48.51924,48.75455,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000001,M,35-39,43.93305,43.81972,44.04638,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000001,M,40-44,39.25124,39.14208,39.3604,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000001,M,45-49,34.63848,34.53299,34.74397,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000001,M,50-54,30.08884,29.9866,30.19108,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000001,M,55-59,25.65313,25.55446,25.7518,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000001,M,60-64,21.45313,21.359,21.54725,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000001,M,65-69,17.51675,17.42645,17.60704,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000001,M,70-74,13.89277,13.8068,13.97874,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000001,M,75-79,10.6828,10.60079,10.76481,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000001,M,80-84,7.8668,7.7847,7.94891,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000001,M,85-89,5.70069,5.60772,5.79366,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000001,M,90plus,4.24736,4.10476,4.38996,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000001,F,lessthan1,81.52229,81.39843,81.64615,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000001,F,01-04,80.77433,80.65745,80.89122,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000001,F,05-09,76.81937,76.70376,76.93499,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000001,F,10-14,71.85085,71.73616,71.96554,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000001,F,15-19,66.86238,66.74799,66.97677,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000001,F,20-24,61.91906,61.80583,62.0323,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000001,F,25-29,56.98903,56.87697,57.10109,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000001,F,30-34,52.06684,51.95609,52.17759,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000001,F,35-39,47.20688,47.09847,47.3153,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000001,F,40-44,42.39997,42.29438,42.50557,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000001,F,45-49,37.65427,37.55137,37.75717,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000001,F,50-54,32.982,32.88183,33.08217,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000001,F,55-59,28.4478,28.35117,28.54443,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000001,F,60-64,24.07583,23.98376,24.1679,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000001,F,65-69,19.87413,19.78619,19.96207,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000001,F,70-74,15.92159,15.83895,16.00423,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000001,F,75-79,12.31387,12.23669,12.39105,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000001,F,80-84,9.17251,9.09906,9.24597,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000001,F,85-89,6.58393,6.5082,6.65967,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000001,F,90plus,4.68811,4.58936,4.78687,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000002,M,lessthan1,77.64237,77.55894,77.7258,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000002,M,01-04,77.05536,76.97713,77.13359,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000002,M,05-09,73.12205,73.04468,73.19942,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000002,M,10-14,68.1586,68.08171,68.23548,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000002,M,15-19,63.19676,63.12033,63.27319,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000002,M,20-24,58.30306,58.22768,58.37845,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000002,M,25-29,53.45736,53.38328,53.53144,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000002,M,30-34,48.62825,48.55556,48.70094,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000002,M,35-39,43.86497,43.79418,43.93576,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000002,M,40-44,39.17967,39.11108,39.24826,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000002,M,45-49,34.59111,34.52461,34.65761,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000002,M,50-54,30.09024,30.0258,30.15468,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000002,M,55-59,25.73327,25.67129,25.79525,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000002,M,60-64,21.56233,21.50327,21.62139,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000002,M,65-69,17.65162,17.59487,17.70838,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000002,M,70-74,14.03061,13.97628,14.08494,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000002,M,75-79,10.81954,10.7674,10.87169,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000002,M,80-84,8.02849,7.97646,8.08053,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000002,M,85-89,5.8344,5.77613,5.89268,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000002,M,90plus,4.25154,4.16503,4.33804,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000002,F,lessthan1,81.56856,81.49081,81.64632,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000002,F,01-04,80.89014,80.81725,80.96303,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000002,F,05-09,76.95265,76.88074,77.02456,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000002,F,10-14,71.98097,71.90952,72.05242,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000002,F,15-19,67.01234,66.94135,67.08333,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000002,F,20-24,62.06964,61.99935,62.13994,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000002,F,25-29,57.12655,57.05682,57.19628,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000002,F,30-34,52.2175,52.14864,52.28636,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000002,F,35-39,47.34792,47.28028,47.41555,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000002,F,40-44,42.5416,42.47554,42.60766,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000002,F,45-49,37.79156,37.72699,37.85613,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000002,F,50-54,33.11963,33.05668,33.18258,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000002,F,55-59,28.58473,28.524,28.64546,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000002,F,60-64,24.22882,24.17109,24.28656,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000002,F,65-69,20.06085,20.00583,20.11587,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000002,F,70-74,16.10751,16.05564,16.15938,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000002,F,75-79,12.48637,12.43798,12.53476,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000002,F,80-84,9.27833,9.23257,9.32409,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000002,F,85-89,6.65481,6.6081,6.70152,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000002,F,90plus,4.72918,4.66909,4.78926,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000003,M,lessthan1,78.24173,78.14664,78.33683,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000003,M,01-04,77.64246,77.55327,77.73165,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000003,M,05-09,73.70937,73.62119,73.79755,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000003,M,10-14,68.75063,68.6631,68.83816,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000003,M,15-19,63.7855,63.69847,63.87252,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000003,M,20-24,58.89341,58.80763,58.97919,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000003,M,25-29,54.03577,53.95134,54.12021,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000003,M,30-34,49.20185,49.11904,49.28466,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000003,M,35-39,44.42205,44.34134,44.50276,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000003,M,40-44,39.7106,39.63227,39.78893,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000003,M,45-49,35.07442,34.99832,35.15053,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000003,M,50-54,30.51358,30.4397,30.58745,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000003,M,55-59,26.07456,26.00332,26.1458,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000003,M,60-64,21.84121,21.77326,21.90917,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000003,M,65-69,17.85361,17.78841,17.91882,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000003,M,70-74,14.14838,14.08618,14.21058,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000003,M,75-79,10.89376,10.8347,10.95281,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000003,M,80-84,8.00787,7.94973,8.06602,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000003,M,85-89,5.74672,5.68311,5.81033,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000003,M,90plus,4.1432,4.04952,4.23688,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000003,F,lessthan1,82.08259,81.9925,82.17268,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000003,F,01-04,81.44941,81.36572,81.53309,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000003,F,05-09,77.50475,77.42206,77.58744,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000003,F,10-14,72.53794,72.45588,72.62001,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000003,F,15-19,67.56838,67.48684,67.64993,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000003,F,20-24,62.62179,62.54099,62.70259,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000003,F,25-29,57.68234,57.60223,57.76246,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000003,F,30-34,52.76644,52.68727,52.8456,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000003,F,35-39,47.9061,47.8285,47.9837,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000003,F,40-44,43.07611,43.00015,43.15206,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000003,F,45-49,38.3154,38.24117,38.38964,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000003,F,50-54,33.61495,33.54256,33.68733,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000003,F,55-59,29.03083,28.96088,29.10079,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000003,F,60-64,24.63392,24.56736,24.70048,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000003,F,65-69,20.38087,20.31728,20.44446,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000003,F,70-74,16.35591,16.29591,16.4159,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000003,F,75-79,12.66359,12.6077,12.71947,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000003,F,80-84,9.37424,9.32142,9.42706,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000003,F,85-89,6.6854,6.63191,6.73889,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000003,F,90plus,4.70821,4.64018,4.77624,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000004,M,lessthan1,78.9679,78.86719,79.06862,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000004,M,01-04,78.35438,78.26032,78.44844,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000004,M,05-09,74.40504,74.31188,74.4982,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000004,M,10-14,69.44258,69.35009,69.53506,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000004,M,15-19,64.47826,64.38635,64.57018,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000004,M,20-24,59.55802,59.46714,59.6489,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000004,M,25-29,54.68615,54.59675,54.77556,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000004,M,30-34,49.84474,49.75723,49.93225,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000004,M,35-39,45.04534,44.9601,45.13059,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000004,M,40-44,40.27847,40.19541,40.36152,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000004,M,45-49,35.59809,35.51721,35.67896,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000004,M,50-54,30.99607,30.91738,31.07475,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000004,M,55-59,26.54283,26.46702,26.61864,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000004,M,60-64,22.24134,22.16886,22.31382,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000004,M,65-69,18.20748,18.13781,18.27714,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000004,M,70-74,14.44199,14.37514,14.50885,LE
gregorian-interval/2010-03-31T00:00:00/P3Y,E12000004,M,75-79,11.08592,11.02231,11.14954,LE
