Period,Code,Sex,age group,Life Expectancy (LE)_,LE Lower CI_,LE Upper CI_,TransformationType
gregorian-interval/2014-03-31T00:00:00/P3Y,E92000001,M,30-34,50.36999,50.34424,50.39573,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E92000001,M,35-39,45.5579,45.53267,45.58314,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E92000001,M,40-44,40.79482,40.77021,40.81944,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E92000001,M,45-49,36.12008,36.09617,36.14398,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E92000001,M,50-54,31.53813,31.51494,31.56133,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E92000001,M,55-59,27.07068,27.04823,27.09312,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E92000001,M,60-64,22.78395,22.76247,22.80543,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E92000001,M,65-69,18.75248,18.73219,18.77278,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E92000001,M,70-74,14.94807,14.92858,14.96756,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E92000001,M,75-79,11.48696,11.46838,11.50554,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E92000001,M,80-84,8.47497,8.45689,8.49305,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E92000001,M,85-89,6.03156,6.01232,6.0508,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E92000001,M,90plus,4.26954,4.24297,4.29612,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E92000001,F,lessthan1,83.14168,83.11403,83.16933,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E92000001,F,01-04,82.43347,82.40751,82.45943,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E92000001,F,05-09,78.47992,78.45422,78.50562,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E92000001,F,10-14,73.5057,73.48014,73.53125,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E92000001,F,15-19,68.53377,68.50837,68.55917,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E92000001,F,20-24,63.5895,63.56438,63.61461,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E92000001,F,25-29,58.65352,58.62866,58.67838,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E92000001,F,30-34,53.73218,53.70759,53.75677,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E92000001,F,35-39,48.84335,48.81911,48.86759,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E92000001,F,40-44,43.99732,43.97355,44.0211,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E92000001,F,45-49,39.21412,39.19089,39.23734,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E92000001,F,50-54,34.50712,34.48448,34.52976,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E92000001,F,55-59,29.90145,29.87949,29.92342,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E92000001,F,60-64,25.42779,25.40672,25.44886,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E92000001,F,65-69,21.13276,21.11279,21.15273,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E92000001,F,70-74,17.01806,16.99897,17.03715,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E92000001,F,75-79,13.1992,13.18124,13.21716,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E92000001,F,80-84,9.77593,9.75898,9.79288,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E92000001,F,85-89,6.93688,6.92,6.95376,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E92000001,F,90plus,4.81248,4.79189,4.83307,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,K02000001,M,lessthan1,79.23447,79.20759,79.26134,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,K02000001,M,01-04,78.5655,78.54012,78.59088,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,K02000001,M,05-09,74.61682,74.59166,74.64197,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,K02000001,M,10-14,69.64666,69.62163,69.67169,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,K02000001,M,15-19,64.68064,64.65575,64.70552,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,K02000001,M,20-24,59.77593,59.7514,59.80046,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,K02000001,M,25-29,54.92257,54.89848,54.94665,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,K02000001,M,30-34,50.08875,50.06511,50.11239,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,K02000001,M,35-39,45.28985,45.26672,45.31298,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,K02000001,M,40-44,40.54255,40.52003,40.56507,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,K02000001,M,45-49,35.8881,35.86627,35.90992,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,K02000001,M,50-54,31.32367,31.30252,31.34481,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,K02000001,M,55-59,26.87165,26.85121,26.8921,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,K02000001,M,60-64,22.60305,22.5835,22.62261,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,K02000001,M,65-69,18.59122,18.57274,18.6097,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,K02000001,M,70-74,14.81567,14.79793,14.83342,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,K02000001,M,75-79,11.39136,11.37444,11.40827,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,K02000001,M,80-84,8.41113,8.39465,8.42761,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,K02000001,M,85-89,5.98862,5.97104,6.0062,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,K02000001,M,90plus,4.24102,4.21664,4.2654,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,K02000001,F,lessthan1,82.89211,82.8668,82.91742,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,K02000001,F,01-04,82.18022,82.15646,82.20397,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,K02000001,F,05-09,78.2247,78.20118,78.24823,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,K02000001,F,10-14,73.25004,73.22664,73.27343,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,K02000001,F,15-19,68.27776,68.25451,68.30101,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,K02000001,F,20-24,63.33456,63.31157,63.35756,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,K02000001,F,25-29,58.40119,58.37844,58.42393,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,K02000001,F,30-34,53.48275,53.46026,53.50523,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,K02000001,F,35-39,48.59882,48.57667,48.62098,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,K02000001,F,40-44,43.7585,43.7368,43.78021,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,K02000001,F,45-49,38.9842,38.96303,39.00538,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,K02000001,F,50-54,34.28663,34.26601,34.30726,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,K02000001,F,55-59,29.69356,29.67356,29.71356,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,K02000001,F,60-64,25.23848,25.21932,25.25764,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,K02000001,F,65-69,20.96095,20.9428,20.9791,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,K02000001,F,70-74,16.87003,16.8527,16.88737,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,K02000001,F,75-79,13.08059,13.0643,13.09688,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,K02000001,F,80-84,9.68998,9.67461,9.70536,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,K02000001,F,85-89,6.87686,6.86152,6.8922,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,K02000001,F,90plus,4.77259,4.75382,4.79136,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,N92000002,M,lessthan1,78.54147,78.37356,78.70938,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,N92000002,M,01-04,77.95928,77.80078,78.11778,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,N92000002,M,05-09,74.01628,73.85902,74.17353,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,N92000002,M,10-14,69.04612,68.88947,69.20276,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,N92000002,M,15-19,64.08073,63.92483,64.23664,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,N92000002,M,20-24,59.21342,59.05991,59.36692,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,N92000002,M,25-29,54.4542,54.30476,54.60363,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,N92000002,M,30-34,49.68776,49.54194,49.83358,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,N92000002,M,35-39,44.96169,44.81981,45.10358,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,N92000002,M,40-44,40.23622,40.09813,40.3743,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,N92000002,M,45-49,35.58035,35.44614,35.71457,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,N92000002,M,50-54,31.03058,30.90021,31.16094,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,N92000002,M,55-59,26.5902,26.46367,26.71673,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,N92000002,M,60-64,22.31976,22.1978,22.44173,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,N92000002,M,65-69,18.30254,18.18607,18.41901,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,N92000002,M,70-74,14.59416,14.4826,14.70571,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,N92000002,M,75-79,11.21632,11.10843,11.3242,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,N92000002,M,80-84,8.2464,8.13976,8.35303,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,N92000002,M,85-89,5.8965,5.781,6.01199,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,N92000002,M,90plus,4.11466,3.95346,4.27586,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,N92000002,F,lessthan1,82.30695,82.15175,82.46215,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,N92000002,F,01-04,81.66452,81.51928,81.80975,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,N92000002,F,05-09,77.69247,77.54798,77.83696,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,N92000002,F,10-14,72.72957,72.58603,72.87311,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,N92000002,F,15-19,67.75526,67.61241,67.89812,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,N92000002,F,20-24,62.82423,62.68296,62.96549,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,N92000002,F,25-29,57.91305,57.77365,58.05244,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,N92000002,F,30-34,53.01351,52.87592,53.1511,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,N92000002,F,35-39,48.13629,48.00067,48.27191,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,N92000002,F,40-44,43.29493,43.1617,43.42816,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,N92000002,F,45-49,38.50605,38.37547,38.63663,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,N92000002,F,50-54,33.82972,33.70231,33.95714,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,N92000002,F,55-59,29.25974,29.1359,29.38358,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,N92000002,F,60-64,24.84441,24.72527,24.96354,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,N92000002,F,65-69,20.62507,20.51216,20.73797,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,N92000002,F,70-74,16.61128,16.50419,16.71838,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,N92000002,F,75-79,12.86689,12.76546,12.96832,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,N92000002,F,80-84,9.54097,9.44476,9.63717,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,N92000002,F,85-89,6.76,6.66312,6.85688,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,N92000002,F,90plus,4.67124,4.55061,4.79186,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,S92000003,M,lessthan1,77.08915,76.99452,77.18377,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,S92000003,M,01-04,76.35948,76.26955,76.4494,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,S92000003,M,05-09,72.41157,72.3225,72.50064,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,S92000003,M,10-14,67.44821,67.35972,67.53671,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,S92000003,M,15-19,62.48313,62.39518,62.57108,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,S92000003,M,20-24,57.59769,57.5112,57.68419,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,S92000003,M,25-29,52.75921,52.67428,52.84413,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,S92000003,M,30-34,47.99587,47.91306,48.07867,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,S92000003,M,35-39,43.28571,43.20544,43.36598,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,S92000003,M,40-44,38.66256,38.58555,38.73958,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,S92000003,M,45-49,34.17994,34.10657,34.25331,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,S92000003,M,50-54,29.75154,29.68112,29.82197,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,S92000003,M,55-59,25.42288,25.35514,25.49061,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,S92000003,M,60-64,21.29075,21.22609,21.35541,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,S92000003,M,65-69,17.40496,17.34374,17.46617,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,S92000003,M,70-74,13.83244,13.7736,13.89129,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,S92000003,M,75-79,10.67677,10.6208,10.73275,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,S92000003,M,80-84,7.90282,7.8478,7.95784,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,S92000003,M,85-89,5.65939,5.59928,5.71951,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,S92000003,M,90plus,4.0742,3.98733,4.16107,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,S92000003,F,lessthan1,81.14095,81.05406,81.22784,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,S92000003,F,01-04,80.39996,80.3187,80.48123,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,S92000003,F,05-09,76.43749,76.357,76.51797,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,S92000003,F,10-14,71.45463,71.37447,71.53478,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,S92000003,F,15-19,66.48223,66.40261,66.56184,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,S92000003,F,20-24,61.54271,61.46408,61.62134,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,S92000003,F,25-29,56.62248,56.54479,56.70016,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,S92000003,F,30-34,51.72411,51.64752,51.8007,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,S92000003,F,35-39,46.88544,46.81049,46.96038,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,S92000003,F,40-44,42.10503,42.03232,42.17774,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,S92000003,F,45-49,37.40913,37.33889,37.47937,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,S92000003,F,50-54,32.79359,32.72565,32.86154,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,S92000003,F,55-59,28.2785,28.21292,28.34408,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,S92000003,F,60-64,23.92206,23.85941,23.98471,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,S92000003,F,65-69,19.7412,19.68202,19.80038,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,S92000003,F,70-74,15.79581,15.73965,15.85198,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,S92000003,F,75-79,12.21129,12.15896,12.26361,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,S92000003,F,80-84,9.06207,9.01261,9.11152,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,S92000003,F,85-89,6.43901,6.38884,6.48917,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,S92000003,F,90plus,4.49347,4.4298,4.55713,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,W92000004,M,lessthan1,78.4424,78.31957,78.56524,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,W92000004,M,01-04,77.7728,77.65759,77.88802,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,W92000004,M,05-09,73.8214,73.70724,73.93556,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,W92000004,M,10-14,68.84982,68.73623,68.96341,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,W92000004,M,15-19,63.87191,63.75877,63.98505,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,W92000004,M,20-24,58.97887,58.86749,59.09025,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,W92000004,M,25-29,54.11329,54.00364,54.22295,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,W92000004,M,30-34,49.3248,49.21795,49.43166,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,W92000004,M,35-39,44.57338,44.46987,44.67689,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,W92000004,M,40-44,39.8921,39.79283,39.99138,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,W92000004,M,45-49,35.30165,35.20679,35.39651,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,W92000004,M,50-54,30.78643,30.69546,30.87739,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,W92000004,M,55-59,26.35683,26.26954,26.44413,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,W92000004,M,60-64,22.12064,22.03788,22.2034,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,W92000004,M,65-69,18.17756,18.09996,18.25516,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,W92000004,M,70-74,14.45606,14.38169,14.53044,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,W92000004,M,75-79,11.1124,11.04141,11.18338,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,W92000004,M,80-84,8.25521,8.18621,8.32422,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,W92000004,M,85-89,5.81711,5.74403,5.8902,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,W92000004,M,90plus,4.06206,3.96058,4.16355,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,W92000004,F,lessthan1,82.34172,82.22983,82.45361,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,W92000004,F,01-04,81.55979,81.45406,81.66551,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,W92000004,F,05-09,77.5904,77.48549,77.69531,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,W92000004,F,10-14,72.61326,72.50891,72.7176,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,W92000004,F,15-19,67.63646,67.5327,67.74021,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,W92000004,F,20-24,62.69805,62.59559,62.80052,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,W92000004,F,25-29,57.77176,57.67051,57.873,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,W92000004,F,30-34,52.85803,52.75821,52.95785,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,W92000004,F,35-39,47.97952,47.88163,48.0774,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,W92000004,F,40-44,43.13898,43.04355,43.23442,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,W92000004,F,45-49,38.39193,38.29956,38.4843,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,W92000004,F,50-54,33.6907,33.60102,33.78038,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,W92000004,F,55-59,29.14672,29.06044,29.23301,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,W92000004,F,60-64,24.77625,24.69441,24.8581,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,W92000004,F,65-69,20.56008,20.483,20.63715,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,W92000004,F,70-74,16.54625,16.47298,16.61952,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,W92000004,F,75-79,12.82232,12.75369,12.89096,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,W92000004,F,80-84,9.45392,9.3896,9.51825,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,W92000004,F,85-89,6.6684,6.60486,6.73193,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,W92000004,F,90plus,4.59287,4.51569,4.67005,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E92000001,M,lessthan1,79.55105,79.52205,79.58006,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E92000001,M,01-04,78.89133,78.86401,78.91864,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E92000001,M,05-09,74.9392,74.91211,74.96629,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E92000001,M,10-14,69.96803,69.94107,69.99499,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E92000001,M,15-19,65.00013,64.97332,65.02694,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E92000001,M,20-24,60.09118,60.06476,60.11761,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E92000001,M,25-29,55.22951,55.20356,55.25546,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E92000001,M,30-34,50.38072,50.35521,50.40622,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E92000001,M,35-39,45.56623,45.54123,45.59123,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E92000001,M,40-44,40.80384,40.77946,40.82823,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E92000001,M,45-49,36.13096,36.10733,36.1546,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E92000001,M,50-54,31.55306,31.53015,31.57596,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E92000001,M,55-59,27.08784,27.06569,27.10998,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E92000001,M,60-64,22.79713,22.77594,22.81833,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E92000001,M,65-69,18.75969,18.7397,18.77969,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E92000001,M,70-74,14.96273,14.94363,14.98182,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E92000001,M,75-79,11.47782,11.45954,11.4961,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E92000001,M,80-84,8.46968,8.45202,8.48735,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E92000001,M,85-89,6.00766,5.98903,6.0263,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E92000001,M,90plus,4.21369,4.18817,4.23922,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E92000001,F,lessthan1,83.12768,83.10038,83.15498,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E92000001,F,01-04,82.41745,82.39187,82.44304,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E92000001,F,05-09,78.46179,78.43645,78.48712,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E92000001,F,10-14,73.48578,73.46058,73.51099,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E92000001,F,15-19,68.51288,68.48783,68.53793,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E92000001,F,20-24,63.5663,63.54153,63.59108,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E92000001,F,25-29,58.62651,58.60198,58.65103,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E92000001,F,30-34,53.70204,53.67778,53.7263,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E92000001,F,35-39,48.81111,48.78719,48.83503,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E92000001,F,40-44,43.96443,43.94098,43.98789,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E92000001,F,45-49,39.17955,39.15667,39.20243,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E92000001,F,50-54,34.474,34.45172,34.49627,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E92000001,F,55-59,29.87053,29.84893,29.89213,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E92000001,F,60-64,25.39106,25.37034,25.41178,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E92000001,F,65-69,21.09015,21.07054,21.10976,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E92000001,F,70-74,16.9802,16.96154,16.99886,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E92000001,F,75-79,13.13763,13.12001,13.15525,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E92000001,F,80-84,9.71548,9.69895,9.73202,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E92000001,F,85-89,6.85029,6.83396,6.86661,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E92000001,F,90plus,4.69884,4.67905,4.71864,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,M,lessthan1,79.23628,79.20958,79.26298,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,M,01-04,78.57048,78.54531,78.59564,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,M,05-09,74.6192,74.59425,74.64415,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,M,10-14,69.64807,69.62325,69.6729,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,M,15-19,64.68018,64.65548,64.70487,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,M,20-24,59.77557,59.75124,59.7999,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,M,25-29,54.91849,54.8946,54.94238,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,M,30-34,50.08332,50.05988,50.10677,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,M,35-39,45.28571,45.26278,45.30865,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,M,40-44,40.54099,40.51866,40.56332,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,M,45-49,35.88893,35.86734,35.91052,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,M,50-54,31.33177,31.31089,31.35265,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,M,55-59,26.8851,26.86493,26.90527,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,M,60-64,22.61376,22.59447,22.63305,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,M,65-69,18.59597,18.57777,18.61417,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,M,70-74,14.82735,14.80998,14.84473,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,M,75-79,11.37755,11.36092,11.39419,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,M,80-84,8.40144,8.38534,8.41754,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,M,85-89,5.9625,5.94548,5.97952,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,M,90plus,4.18363,4.16023,4.20703,LE
