Period,Code,Sex,age group,Healthy Life Expectancy (HLE) _,HLE Lower CI_,HLE Upper CI_,TransformationType
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,M,05-09,57.18345,56.40198,57.96491,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,M,10-14,52.43475,51.66263,53.20686,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,M,15-19,47.74724,46.98681,48.50767,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,M,20-24,43.18369,42.43647,43.93092,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,M,25-29,38.7897,38.05371,39.52569,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,M,30-34,34.50616,33.78566,35.22666,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,M,35-39,30.31692,29.61371,31.02012,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,M,40-44,26.29828,25.61804,26.97852,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,M,45-49,22.47835,21.82419,23.13252,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,M,50-54,18.88121,18.24767,19.51474,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,M,55-59,15.5855,14.97612,16.19489,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,M,60-64,12.5862,12.00135,13.17104,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,M,65-69,9.94061,9.38116,10.50006,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,M,70-74,7.59398,7.05529,8.13266,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,M,75-79,5.53565,5.00976,6.06154,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,M,80-84,3.84364,3.35385,4.33343,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,M,85-89,2.58357,2.1785,2.98864,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,M,90plus,1.74145,1.35978,2.12312,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,F,lessthan1,61.80436,60.96134,62.64739,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,F,01-04,61.11878,60.2724,61.96515,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,F,05-09,57.34093,56.49966,58.1822,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,F,10-14,52.65488,51.8229,53.48686,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,F,15-19,48.01223,47.19127,48.83319,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,F,20-24,43.48251,42.67485,44.29017,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,F,25-29,39.08713,38.29679,39.87747,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,F,30-34,34.76821,33.99482,35.5416,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,F,35-39,30.5851,29.8335,31.33669,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,F,40-44,26.55186,25.83085,27.27288,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,F,45-49,22.72607,22.0271,23.42503,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,F,50-54,19.14663,18.47398,19.81928,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,F,55-59,15.82487,15.17383,16.4759,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,F,60-64,12.78377,12.15845,13.40908,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,F,65-69,10.00552,9.40633,10.6047,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,F,70-74,7.51505,6.93836,8.09175,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,F,75-79,5.38138,4.82747,5.93528,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,F,80-84,3.66063,3.154,4.16725,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,F,85-89,2.33016,1.91545,2.74488,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,F,90plus,1.44159,1.05801,1.82517,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,M,lessthan1,61.88363,61.47013,62.29712,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,M,01-04,61.13285,60.7182,61.54751,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,M,05-09,57.35155,56.94039,57.76271,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,M,10-14,52.62585,52.22112,53.03059,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,M,15-19,47.94423,47.54692,48.34154,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,M,20-24,43.39112,43.00214,43.7801,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,M,25-29,38.93894,38.55886,39.31902,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,M,30-34,34.63188,34.264,34.99975,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,M,35-39,30.47055,30.116,30.82509,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,M,40-44,26.48243,26.1406,26.82426,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,M,45-49,22.7147,22.38644,23.04297,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,M,50-54,19.12688,18.80918,19.44458,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,M,55-59,15.74256,15.43452,16.05059,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,M,60-64,12.63468,12.33632,12.93304,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,M,65-69,9.86337,9.57138,10.15536,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,M,70-74,7.42393,7.12916,7.7187,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,M,75-79,5.32093,5.01074,5.63111,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,M,80-84,3.66232,3.36289,3.96176,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,M,85-89,2.42013,2.16921,2.67106,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,M,90plus,1.56391,1.32721,1.8006,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,F,lessthan1,62.20741,61.7304,62.68442,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,F,01-04,61.47931,61.00128,61.95734,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,F,05-09,57.83791,57.36725,58.30857,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,F,10-14,53.28723,52.82903,53.74543,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,F,15-19,48.77574,48.33113,49.22035,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,F,20-24,44.36628,43.93767,44.7949,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,F,25-29,40.04533,39.63311,40.45756,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,F,30-34,35.80225,35.4034,36.2011,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,F,35-39,31.67829,31.29406,32.06252,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,F,40-44,27.73101,27.36006,28.10196,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,F,45-49,23.94377,23.58609,24.30145,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,F,50-54,20.31185,19.96537,20.65833,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,F,55-59,16.91419,16.57811,17.25026,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,F,60-64,13.74997,13.4233,14.07664,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,F,65-69,10.7944,10.47538,11.11342,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,F,70-74,8.11933,7.80135,8.4373,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,F,75-79,5.82421,5.50048,6.14795,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,F,80-84,4.00599,3.71172,4.30026,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,F,85-89,2.63367,2.38853,2.87882,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,F,90plus,1.73707,1.50391,1.97023,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,M,lessthan1,61.37352,60.94434,61.80271,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,M,01-04,60.66834,60.23779,61.09889,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,M,05-09,56.95605,56.52982,57.38228,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,M,10-14,52.31231,51.89368,52.73094,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,M,15-19,47.71005,47.29995,48.12016,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,M,20-24,43.21332,42.81259,43.61405,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,M,25-29,38.80537,38.4167,39.19404,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,M,30-34,34.54419,34.16997,34.91842,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,M,35-39,30.39503,30.04089,30.74918,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,M,40-44,26.42393,26.08291,26.76495,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,M,45-49,22.64141,22.31565,22.96716,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,M,50-54,19.04489,18.7345,19.35528,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,M,55-59,15.66195,15.36559,15.95831,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,M,60-64,12.58007,12.29574,12.8644,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,M,65-69,9.81423,9.54103,10.08743,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,M,70-74,7.3694,7.09923,7.63958,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,M,75-79,5.27176,4.99608,5.54744,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,M,80-84,3.58205,3.3253,3.83881,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,M,85-89,2.29731,2.08582,2.5088,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,M,90plus,1.40356,1.20947,1.59765,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,F,lessthan1,62.02533,61.5566,62.49406,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,F,01-04,61.25871,60.78911,61.72831,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,F,05-09,57.56803,57.10483,58.03124,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,F,10-14,52.96285,52.51107,53.41464,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,F,15-19,48.40239,47.96379,48.84098,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,F,20-24,43.9404,43.51718,44.36361,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,F,25-29,39.5732,39.16429,39.98211,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,F,30-34,35.30555,34.90814,35.70295,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,F,35-39,31.16986,30.78348,31.55624,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,F,40-44,27.17601,26.80313,27.54888,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,F,45-49,23.37704,23.01935,23.73472,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,F,50-54,19.76262,19.41815,20.10708,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,F,55-59,16.39024,16.05727,16.72321,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,F,60-64,13.28237,12.96217,13.60257,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,F,65-69,10.44374,10.13391,10.75358,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,F,70-74,7.914,7.60906,8.21894,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,F,75-79,5.70029,5.39384,6.00674,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,F,80-84,3.87816,3.60685,4.14946,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,F,85-89,2.46743,2.24385,2.69101,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,F,90plus,1.45707,1.25562,1.65852,HLE
